Unnamed: 0,market_id,property_id,num_comps_within_radius,radius_miles,current_listing_price,estimation_local,estimation_global,ape_local,ape_global,latitude,longitude,number_of_bedrooms,number_of_full_baths,number_of_half_baths,living_area_square_feet,age,street_address,estimation_radius,property_details,error,market_avg,ape_market_avg
18,41060,3,52.0,6,299900.0,268542.5625,275602.59375,0.1045596448816272,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
19,41060,3,59.0,7,299900.0,265037.40625,275602.59375,0.1162473949649883,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
20,41060,3,60.0,8,299900.0,257566.9375,275602.59375,0.1411572607535845,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
21,41060,3,60.0,9,299900.0,257566.9375,275602.59375,0.1411572607535845,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
22,41060,3,60.0,10,299900.0,257566.9375,275602.59375,0.1411572607535845,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
23,41060,3,61.0,11,299900.0,282831.90625,275602.59375,0.0569126167055685,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
24,41060,3,61.0,12,299900.0,282831.90625,275602.59375,0.0569126167055685,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
25,41060,3,62.0,13,299900.0,274227.21875,275602.59375,0.085604472324108,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
26,41060,3,62.0,14,299900.0,274227.21875,275602.59375,0.085604472324108,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
27,41060,3,68.0,15,299900.0,278671.96875,275602.59375,0.0707836987329109,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
28,41060,3,68.0,16,299900.0,278671.96875,275602.59375,0.0707836987329109,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
29,41060,3,70.0,17,299900.0,295062.75,275602.59375,0.0161295431810603,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
30,41060,3,70.0,18,299900.0,295062.75,275602.59375,0.0161295431810603,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
31,41060,3,74.0,19,299900.0,296029.78125,275602.59375,0.0129050308436145,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
32,41060,3,76.0,20,299900.0,291497.59375,275602.59375,0.0280173599533177,0.0810183602867622,45.582277,-94.188098,4.0,2.0,1.0,2074.0,38.0,2501 colony CIR,,,,539770.7510205673,0.7998357819958894
33,41060,94,61.0,5,249900.0,224337.8125,282306.21875,0.1022896658663465,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
34,41060,94,65.0,6,249900.0,181882.34375,282306.21875,0.2721794967987195,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
35,41060,94,67.0,7,249900.0,208648.0625,282306.21875,0.1650737795118047,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
36,41060,94,76.0,8,249900.0,205307.40625,282306.21875,0.1784417517006802,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
37,41060,94,76.0,9,249900.0,205307.40625,282306.21875,0.1784417517006802,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
38,41060,94,76.0,10,249900.0,205307.40625,282306.21875,0.1784417517006802,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
39,41060,94,76.0,11,249900.0,205307.40625,282306.21875,0.1784417517006802,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
40,41060,94,77.0,12,249900.0,200309.4375,282306.21875,0.1984416266506602,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
41,41060,94,78.0,13,249900.0,194923.8125,282306.21875,0.2199927470988395,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
42,41060,94,80.0,14,249900.0,210783.453125,282306.21875,0.1565287990196078,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
43,41060,94,83.0,15,249900.0,234519.984375,282306.21875,0.0615446803721488,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
44,41060,94,85.0,16,249900.0,242150.234375,282306.21875,0.0310114670868347,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
45,41060,94,86.0,17,249900.0,215105.40625,282306.21875,0.1392340686274509,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
46,41060,94,86.0,18,249900.0,215105.40625,282306.21875,0.1392340686274509,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
47,41060,94,90.0,19,249900.0,232259.28125,282306.21875,0.0705911114445778,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
48,41060,94,93.0,20,249900.0,255085.90625,282306.21875,0.0207519257703081,0.1296767456982793,45.565433,-94.157802,3.0,2.0,0.0,2076.0,94.0,137 riverside DR NE,,,,538816.7436187455,1.15612942624548
49,41060,35,48.0,5,285000.0,289841.625,294309.21875,0.0169881578947368,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
50,41060,35,58.0,6,285000.0,261815.578125,294309.21875,0.0813488486842105,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
51,41060,35,62.0,7,285000.0,279626.5,294309.21875,0.0188543859649122,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
52,41060,35,68.0,8,285000.0,275079.3125,294309.21875,0.0348094298245614,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
53,41060,35,74.0,9,285000.0,282307.0,294309.21875,0.0094491228070175,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
54,41060,35,75.0,10,285000.0,254398.578125,294309.21875,0.1073734100877192,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
55,41060,35,75.0,11,285000.0,254398.578125,294309.21875,0.1073734100877192,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
56,41060,35,78.0,12,285000.0,289457.8125,294309.21875,0.015641447368421,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
57,41060,35,78.0,13,285000.0,289457.8125,294309.21875,0.015641447368421,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
58,41060,35,79.0,14,285000.0,284446.875,294309.21875,0.0019407894736842,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
59,41060,35,84.0,15,285000.0,286556.90625,294309.21875,0.0054628289473684,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
60,41060,35,86.0,16,285000.0,290281.875,294309.21875,0.0185328947368421,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
61,41060,35,88.0,17,285000.0,276553.75,294309.21875,0.0296359649122807,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
62,41060,35,89.0,18,285000.0,278433.21875,294309.21875,0.0230413377192982,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
63,41060,35,91.0,19,285000.0,289414.8125,294309.21875,0.0154905701754385,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
64,41060,35,93.0,20,285000.0,293647.15625,294309.21875,0.030340899122807,0.0326639254385964,45.61414,-94.21161,2.0,1.0,0.0,1411.0,19.0,470 2nd ST S,,,,368912.26094200346,0.29442898576141563
65,41060,31,3.0,5,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
66,41060,31,3.0,6,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
67,41060,31,3.0,7,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
68,41060,31,4.0,8,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
69,41060,31,4.0,9,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
70,41060,31,4.0,10,245000.0,325685.03125,285813.375,0.3293266581632653,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
71,41060,31,6.0,11,245000.0,212154.546875,285813.375,0.1340630739795918,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
72,41060,31,6.0,12,245000.0,212154.546875,285813.375,0.1340630739795918,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
73,41060,31,6.0,13,245000.0,212154.546875,285813.375,0.1340630739795918,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
74,41060,31,6.0,14,245000.0,212154.546875,285813.375,0.1340630739795918,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
75,41060,31,6.0,15,245000.0,212154.546875,285813.375,0.1340630739795918,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
76,41060,31,9.0,16,245000.0,291390.40625,285813.375,0.1893485969387755,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
77,41060,31,9.0,17,245000.0,291390.40625,285813.375,0.1893485969387755,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
78,41060,31,10.0,18,245000.0,282916.71875,285813.375,0.1547621173469388,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
79,41060,31,10.0,19,245000.0,282916.71875,285813.375,0.1547621173469388,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
80,41060,31,14.0,20,245000.0,338243.09375,285813.375,0.380584056122449,0.1665852040816326,45.372937,-94.714174,3.0,1.0,0.0,2684.0,50.0,811 washburne AVE,,,,696185.5113156963,1.8415735155742705
81,41060,28,2.0,5,305000.0,398999.90625,357645.84375,0.3081964139344262,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
82,41060,28,2.0,6,305000.0,398999.90625,357645.84375,0.3081964139344262,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
83,41060,28,2.0,7,305000.0,398999.90625,357645.84375,0.3081964139344262,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
84,41060,28,3.0,8,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
85,41060,28,4.0,9,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
86,41060,28,4.0,10,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
87,41060,28,5.0,11,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
88,41060,28,5.0,12,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
89,41060,28,5.0,13,305000.0,329900.03125,357645.84375,0.0816394467213114,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
90,41060,28,8.0,14,305000.0,362800.375,357645.84375,0.1895094262295082,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
91,41060,28,13.0,15,305000.0,345128.09375,357645.84375,0.1315675204918032,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
92,41060,28,14.0,16,305000.0,346494.59375,357645.84375,0.1360478483606557,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
93,41060,28,15.0,17,305000.0,340518.40625,357645.84375,0.1164537909836065,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
94,41060,28,16.0,18,305000.0,347102.125,357645.84375,0.1380397540983606,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
95,41060,28,29.0,19,305000.0,374329.53125,357645.84375,0.2273099385245901,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
96,41060,28,49.0,20,305000.0,392036.125,357645.84375,0.285364344262295,0.1726093237704918,45.663854,-93.810001,3.0,1.0,0.0,1278.0,96.0,17135 65th ST NE,,,,333643.0756844416,0.09391172355554624
97,41060,17,40.0,5,369900.0,344771.15625,433872.96875,0.0679341545012165,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
98,41060,17,51.0,6,369900.0,372333.46875,433872.96875,0.0065787206001622,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
99,41060,17,59.0,7,369900.0,426771.625,433872.96875,0.1537486482833198,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
100,41060,17,60.0,8,369900.0,425787.5625,433872.96875,0.151088300892133,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
101,41060,17,60.0,9,369900.0,425787.5625,433872.96875,0.151088300892133,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
102,41060,17,60.0,10,369900.0,425787.5625,433872.96875,0.151088300892133,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
103,41060,17,60.0,11,369900.0,425787.5625,433872.96875,0.151088300892133,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
104,41060,17,60.0,12,369900.0,425787.5625,433872.96875,0.151088300892133,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
105,41060,17,61.0,13,369900.0,416830.28125,433872.96875,0.1268728879426872,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
106,41060,17,65.0,14,369900.0,422472.96875,433872.96875,0.1421275175723168,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
107,41060,17,66.0,15,369900.0,426962.46875,433872.96875,0.1542645816436874,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
108,41060,17,68.0,16,369900.0,423757.40625,433872.96875,0.1455999087591241,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
109,41060,17,70.0,17,369900.0,424126.1875,433872.96875,0.1465968842930521,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
110,41060,17,71.0,18,369900.0,427401.59375,433872.96875,0.1554517268180589,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
111,41060,17,72.0,19,369900.0,434627.96875,433872.96875,0.1749877500675858,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
112,41060,17,76.0,20,369900.0,438707.09375,433872.96875,0.1860153926736956,0.1729466578805082,45.544712,-94.178105,4.0,2.0,1.0,3502.0,53.0,1335 cooper AVE S,,,,908620.8181205336,1.4563958316316128
113,41060,103,50.0,5,550000.0,336714.1875,504660.1875,0.3877923863636364,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
114,41060,103,57.0,6,550000.0,323931.78125,504660.1875,0.411033125,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
115,41060,103,66.0,7,550000.0,346011.25,504660.1875,0.3708886363636363,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
116,41060,103,70.0,8,550000.0,327081.5625,504660.1875,0.40530625,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
117,41060,103,75.0,9,550000.0,373439.625,504660.1875,0.3210188636363636,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
118,41060,103,75.0,10,550000.0,373439.625,504660.1875,0.3210188636363636,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
119,41060,103,78.0,11,550000.0,505190.28125,504660.1875,0.0814722159090909,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
120,41060,103,78.0,12,550000.0,505190.28125,504660.1875,0.0814722159090909,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
121,41060,103,78.0,13,550000.0,505190.28125,504660.1875,0.0814722159090909,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
122,41060,103,79.0,14,550000.0,489557.53125,504660.1875,0.1098953977272727,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
123,41060,103,81.0,15,550000.0,492172.4375,504660.1875,0.1051410227272727,0.0824360227272727,45.61289978027344,-94.18609619140624,3.0,2.0,0.0,1931.0,8.0,932 oak pond CT,,,,501182.62616945925,0.08875886151007409
